suj,trial_id,is_trial,trial_name,trial_type,response,dur,ojoDI,blink,amp_sacada,pupila,gaze,nf,fixX,fixY,targetSide,tX1,tY1,tX2,tY2,tX3,tY3,fixStart,fixEnd,fixMid,timeline,score
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,54,0,0,0.556206,2.78254,1613,15,718.333,237.889,181,613,677,1125,1061,0,0,1852121.00,1852175.00,1852148.00,931.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,60,0,0,12.3631,2.89066,1613,15,1135.3,558.6,181,613,677,1125,1061,0,0,1852242.00,1852302.00,1852272.00,1052.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,74,0,0,0.996056,2.88491,1613,15,1174,543,181,613,677,1125,1061,0,0,1852309.00,1852383.00,1852346.00,1119.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,54,0,0,1.49105,2.91696,1613,15,1230.33,570,181,613,677,1125,1061,0,0,1852449.00,1852503.00,1852476.00,1259.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,93,0,0,1.37419,2.92368,1613,15,1281.87,595.667,181,613,677,1125,1061,0,0,1852510.00,1852603.00,1852556.50,1320.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,114,0,0,1.35768,2.91896,1613,15,1225.22,590.5,181,613,677,1125,1061,0,0,1852664.00,1852778.00,1852721.00,1474.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,181,0,0,1.46353,2.92699,1613,15,1260.96,640.321,181,613,677,1125,1061,0,0,1852784.00,1852965.00,1852874.50,1594.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,167,0,0,0.290203,2.93335,1613,15,1269.19,649.269,181,613,677,1125,1061,0,0,1852972.00,1853139.00,1853055.50,1782.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,201,1,0,0,3.20252,1761,13,938.968,494.258,181,613,677,1125,1061,0,0,1851190.00,1851391.00,1851290.50,0.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,140,1,0,5.56349,3.2024,1761,13,721.727,407.909,181,613,677,1125,1061,0,0,1851465.00,1851605.00,1851535.00,275.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,107,1,0,1.03406,3.21286,1761,13,706.824,367.235,181,613,677,1125,1061,0,0,1851612.00,1851719.00,1851665.50,422.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,174,1,0,1.70651,3.09187,1761,13,757,316.296,181,613,677,1125,1061,0,0,1851726.00,1851900.00,1851813.00,536.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,114,1,0,0.608704,3.00569,1761,13,763.167,291.556,181,613,677,1125,1061,0,0,1851907.00,1852021.00,1851964.00,717.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,127,1,0,1.89354,2.91954,1761,13,687.9,266.45,181,613,677,1125,1061,0,0,1852028.00,1852155.00,1852091.50,838.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,81,1,0,12.7023,2.87368,1761,13,1136.54,568.692,181,613,677,1125,1061,0,0,1852221.00,1852302.00,1852261.50,1031.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,127,1,0,0.853213,2.84625,1761,13,1141.15,533.25,181,613,677,1125,1061,0,0,1852309.00,1852436.00,1852372.50,1119.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,140,1,0,2.54915,2.92811,1761,13,1217.23,608.273,181,613,677,1125,1061,0,0,1852463.00,1852603.00,1852533.00,1273.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,54,1,0,1.00489,2.88737,1761,13,1210.89,649.889,181,613,677,1125,1061,0,0,1852610.00,1852664.00,1852637.00,1420.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,148,1,0,1.20581,2.94386,1761,13,1227.35,602.13,181,613,677,1125,1061,0,0,1852670.00,1852818.00,1852744.00,1480.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,247,1,0,1.62698,2.98941,1761,13,1209.03,667.789,181,613,677,1125,1061,0,0,1852825.00,1853072.00,1852948.50,1635.00,28
2019_07_13_16_38_07,0,0,0-test-04-same2,N/A,N/A,101,1,0,0.806653,2.99051,1761,13,1215.81,634.688,181,613,677,1125,1061,0,0,1853079.00,1853180.00,1853129.50,1889.00,28
2019_07_13_16_38_07,0,1,0-test-04-same2,same,S,188,0,0,0,2.97243,362,3,921.483,285,181,613,1061,1125,1061,0,0,1854097.00,1854285.00,1854191.00,0.00,28
2019_07_13_16_38_07,0,1,0-test-04-same2,same,S,74,0,0,7.30664,3.0661,362,3,761.583,547.917,181,613,1061,1125,1061,0,0,1854345.00,1854419.00,1854382.00,248.00,28
2019_07_13_16_38_07,0,1,0-test-04-same2,same,S,100,0,0,10.8696,3.131,362,3,1219.06,603.438,181,613,1061,1125,1061,0,0,1854466.00,1854566.00,1854516.00,369.00,28
2019_07_13_16_38_07,0,1,0-test-04-same2,same,S,215,1,0,0,3.08792,409,3,871,338.636,181,613,1061,1125,1061,0,0,1854097.00,1854312.00,1854204.50,0.00,28
2019_07_13_16_38_07,0,1,0-test-04-same2,same,S,94,1,0,6.95114,3.23029,409,3,724.067,591.667,181,613,1061,1125,1061,0,0,1854332.00,1854426.00,1854379.00,235.00,28
2019_07_13_16_38_07,0,1,0-test-04-same2,same,S,100,1,0,10.3589,3.31042,409,3,1158.13,655.25,181,613,1061,1125,1061,0,0,1854452.00,1854552.00,1854502.00,355.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,93,0,0,0,2.96253,1574,18,964.133,454.933,181,613,677,1125,677,0,0,1855819.00,1855912.00,1855865.50,0.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,80,0,0,1.14381,2.96274,1574,18,989.077,495.846,181,613,677,1125,677,0,0,1855919.00,1855999.00,1855959.00,100.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,127,0,0,5.56339,2.96832,1574,18,1134.1,312.5,181,613,677,1125,677,0,0,1856073.00,1856200.00,1856136.50,254.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,114,0,0,1.66036,2.97808,1574,18,1203.61,309.722,181,613,677,1125,677,0,0,1856220.00,1856334.00,1856277.00,401.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,101,0,0,1.28256,2.90058,1574,18,1202.63,256,181,613,677,1125,677,0,0,1856354.00,1856455.00,1856404.50,535.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,60,0,0,7.38714,2.8294,1574,18,895.8,204.3,181,613,677,1125,677,0,0,1856542.00,1856602.00,1856572.00,723.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,94,0,0,1.30638,2.81109,1574,18,950.333,208.933,181,613,677,1125,677,0,0,1856609.00,1856703.00,1856656.00,790.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,47,0,0,1.59943,2.76641,1574,18,929.5,272.625,181,613,677,1125,677,0,0,1856709.00,1856756.00,1856732.50,890.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,114,0,0,3.87868,2.74528,1574,18,770.5,238.056,181,613,677,1125,677,0,0,1856763.00,1856877.00,1856820.00,944.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,54,0,0,11.1448,2.8436,1574,18,1236.22,319.556,181,613,677,1125,677,0,0,1856937.00,1856991.00,1856964.00,1118.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,93,0,0,1.21264,2.84777,1574,18,1218.53,271.933,181,613,677,1125,677,0,0,1856998.00,1857091.00,1857044.50,1179.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,67,0,0,0.58637,2.86319,1574,18,1241.64,280.273,181,613,677,1125,677,0,0,1857098.00,1857165.00,1857131.50,1279.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,53,0,0,1.57425,2.81659,1574,18,1220.22,217.889,181,613,677,1125,677,0,0,1857172.00,1857225.00,1857198.50,1353.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,54,0,0,0.935245,2.79776,1574,18,1240.44,251.444,181,613,677,1125,677,0,0,1857232.00,1857286.00,1857259.00,1413.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,74,0,0,1.70591,2.87226,1574,18,1239.67,322.917,181,613,677,1125,677,0,0,1857292.00,1857366.00,1857329.00,1473.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,61,0,0,1.76363,2.72401,1574,18,1190,268.2,181,613,677,1125,677,0,0,1857399.00,1857460.00,1857429.50,1580.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,121,0,0,1.19734,2.79034,1574,18,1192.11,318.316,181,613,677,1125,677,0,0,1857466.00,1857587.00,1857526.50,1647.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,167,0,0,0.735431,2.84159,1574,18,1199.77,348.154,181,613,677,1125,677,0,0,1857594.00,1857761.00,1857677.50,1775.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,67,1,0,0,2.97464,1656,16,915.818,426.727,181,613,677,1125,677,0,0,1855819.00,1855886.00,1855852.50,0.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,141,1,0,1.93558,2.97056,1656,16,937.727,504.818,181,613,677,1125,677,0,0,1855892.00,1856033.00,1855962.50,73.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,147,1,0,5.19255,2.92224,1656,16,1072.39,333.261,181,613,677,1125,677,0,0,1856047.00,1856194.00,1856120.50,228.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,74,1,0,2.57203,2.87594,1656,16,1178.92,349.833,181,613,677,1125,677,0,0,1856200.00,1856274.00,1856237.00,381.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,47,1,0,0.687076,2.86926,1656,16,1176.88,321.125,181,613,677,1125,677,0,0,1856307.00,1856354.00,1856330.50,488.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,94,1,0,0.616361,2.8221,1656,16,1172.2,295.733,181,613,677,1125,677,0,0,1856361.00,1856455.00,1856408.00,542.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,121,1,0,7.43129,2.8978,1656,16,863.368,244.632,181,613,677,1125,677,0,0,1856542.00,1856663.00,1856602.50,723.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,94,1,0,0.511919,2.87368,1656,16,869.2,265.267,181,613,677,1125,677,0,0,1856669.00,1856763.00,1856716.00,850.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,80,1,0,2.82512,2.86428,1656,16,750.769,265.615,181,613,677,1125,677,0,0,1856770.00,1856850.00,1856810.00,951.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,47,1,0,1.31876,2.85117,1656,16,760.5,320,181,613,677,1125,677,0,0,1856857.00,1856904.00,1856880.50,1038.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,74,1,0,9.9345,2.77835,1656,16,1180.83,323.25,181,613,677,1125,677,0,0,1856924.00,1856998.00,1856961.00,1105.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,141,1,0,0.371661,2.79707,1656,16,1194.73,316.227,181,613,677,1125,677,0,0,1857004.00,1857145.00,1857074.50,1185.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,94,1,0,1.06146,2.80359,1656,16,1215.67,277,181,613,677,1125,677,0,0,1857165.00,1857259.00,1857212.00,1346.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,94,1,0,1.54045,2.79052,1656,16,1188.33,335.467,181,613,677,1125,677,0,0,1857272.00,1857366.00,1857319.00,1453.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,120,1,0,0.996615,2.82324,1656,16,1153.95,311.789,181,613,677,1125,677,0,0,1857393.00,1857513.00,1857453.00,1574.00,28
2019_07_13_16_38_07,0,0,0-test-05-different3,N/A,N/A,221,1,0,1.33311,2.80626,1656,16,1158.65,367.441,181,613,677,1125,677,0,0,1857520.00,1857741.00,1857630.50,1701.00,28
2019_07_13_16_38_07,0,1,0-test-05-different3,different,D,228,0,0,0,3.15798,449,3,999,456.829,181,613,869,1125,1061,0,0,1858726.00,1858954.00,1858840.00,0.00,28
2019_07_13_16_38_07,0,1,0-test-05-different3,different,D,80,0,0,6.87218,3.19602,449,3,1229.92,631,181,613,869,1125,1061,0,0,1858994.00,1859074.00,1859034.00,268.00,28
2019_07_13_16_38_07,0,1,0-test-05-different3,different,D,141,0,0,0.791909,3.22313,449,3,1204.55,652.364,181,613,869,1125,1061,0,0,1859081.00,1859222.00,1859151.50,355.00,28
2019_07_13_16_38_07,0,1,0-test-05-different3,different,D,241,1,0,0,3.15888,476,3,995.162,484.865,181,613,869,1125,1061,0,0,1858726.00,1858967.00,1858846.50,0.00,28
2019_07_13_16_38_07,0,1,0-test-05-different3,different,D,127,1,0,5.71372,3.2965,476,3,1180.7,637.3,181,613,869,1125,1061,0,0,1858974.00,1859101.00,1859037.50,248.00,28
2019_07_13_16_38_07,0,1,0-test-05-different3,different,D,108,1,0,0.763451,3.33594,476,3,1176.94,669.059,181,613,869,1125,1061,0,0,1859107.00,1859215.00,1859161.00,381.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,47,0,0,0,3.07966,1774,18,912.625,442.375,181,613,869,1125,869,0,0,1860474.00,1860521.00,1860497.50,0.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,68,0,0,1.71873,3.09713,1774,18,979.455,415.545,181,613,869,1125,869,0,0,1860527.00,1860595.00,1860561.00,53.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,94,0,0,0.984975,3.11501,1774,18,955.867,449.4,181,613,869,1125,869,0,0,1860601.00,1860695.00,1860648.00,127.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,67,0,0,6.31094,3.17646,1774,18,1221,461.727,181,613,869,1125,869,0,0,1860702.00,1860769.00,1860735.50,228.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,168,0,0,0.620206,3.11957,1774,18,1209.77,485.154,181,613,869,1125,869,0,0,1860775.00,1860943.00,1860859.00,301.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,66,0,0,1.00679,3.05616,1774,18,1236.18,452.273,181,613,869,1125,869,0,0,1860950.00,1861016.00,1860983.00,476.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,134,0,0,0.722913,2.97333,1774,18,1254.1,427.857,181,613,869,1125,869,0,0,1861023.00,1861157.00,1861090.00,549.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,53,0,0,1.74593,2.97391,1774,18,1216.22,490.444,181,613,869,1125,869,0,0,1861164.00,1861217.00,1861190.50,690.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,201,0,0,2.09564,2.8996,1774,18,1181.52,409.774,181,613,869,1125,869,0,0,1861224.00,1861425.00,1861324.50,750.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,114,0,0,0.373239,2.87755,1774,18,1175.94,395.167,181,613,869,1125,869,0,0,1861432.00,1861546.00,1861489.00,958.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,167,0,0,1.30546,2.91436,1774,18,1181.85,449.538,181,613,869,1125,869,0,0,1861553.00,1861720.00,1861636.50,1079.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,101,0,0,0.596125,2.92805,1774,18,1187.38,425.188,181,613,869,1125,869,0,0,1861726.00,1861827.00,1861776.50,1252.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,87,0,0,4.15841,2.85861,1774,18,1013.07,417.143,181,613,869,1125,869,0,0,1861874.00,1861961.00,1861917.50,1400.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,73,0,0,1.54221,2.87627,1774,18,1073.83,395.167,181,613,869,1125,869,0,0,1861968.00,1862041.00,1862004.50,1494.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,160,0,0,2.43021,2.8512,1774,18,1168.24,433.4,181,613,869,1125,869,0,0,1862082.00,1862242.00,1862162.00,1608.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,80,0,0,0.602863,2.83169,1774,18,1181.77,412.077,181,613,869,1125,869,0,0,1862256.00,1862336.00,1862296.00,1782.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,47,0,0,1.47663,2.86782,1774,18,1147.38,463.5,181,613,869,1125,869,0,0,1862356.00,1862403.00,1862379.50,1882.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,47,0,0,0.783577,2.80862,1774,18,1162.75,434.5,181,613,869,1125,869,0,0,1862423.00,1862470.00,1862446.50,1949.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,121,1,0,0,3.1588,1864,15,908.789,469.316,181,613,869,1125,869,0,0,1860474.00,1860595.00,1860534.50,0.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,81,1,0,0.942339,3.20893,1864,15,944.846,485.385,181,613,869,1125,869,0,0,1860601.00,1860682.00,1860641.50,127.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,74,1,0,4.99652,3.11332,1864,15,1154.67,485.667,181,613,869,1125,869,0,0,1860695.00,1860769.00,1860732.00,221.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,195,1,0,0.991874,3.10413,1864,15,1172.7,523.1,181,613,869,1125,869,0,0,1860775.00,1860970.00,1860872.50,301.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,241,1,0,1.18814,2.99166,1864,15,1194.22,478.216,181,613,869,1125,869,0,0,1860976.00,1861217.00,1861096.50,502.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,174,1,0,1.45527,2.92986,1864,15,1144.19,443.37,181,613,869,1125,869,0,0,1861224.00,1861398.00,1861311.00,750.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,114,1,0,0.917327,2.88152,1864,15,1107.44,432.111,181,613,869,1125,869,0,0,1861405.00,1861519.00,1861462.00,931.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,80,1,0,1.55356,2.88317,1864,15,1165.38,461.769,181,613,869,1125,869,0,0,1861526.00,1861606.00,1861566.00,1052.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,228,1,0,0.785754,2.92751,1864,15,1152.77,492.171,181,613,869,1125,869,0,0,1861613.00,1861841.00,1861727.00,1139.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,47,1,0,3.04791,2.97075,1864,15,1043,426.75,181,613,869,1125,869,0,0,1861874.00,1861921.00,1861897.50,1400.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,100,1,0,0.641813,2.94657,1864,15,1016.25,424.063,181,613,869,1125,869,0,0,1861928.00,1862028.00,1861978.00,1454.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,47,1,0,0.73311,2.96635,1864,15,1029,452,181,613,869,1125,869,0,0,1862035.00,1862082.00,1862058.50,1561.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,175,1,0,1.92275,2.83392,1864,15,1105.52,477.222,181,613,869,1125,869,0,0,1862088.00,1862263.00,1862175.50,1614.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,47,1,0,0.869965,2.8802,1864,15,1127.63,448.25,181,613,869,1125,869,0,0,1862269.00,1862316.00,1862292.50,1795.00,28
2019_07_13_16_38_07,0,0,0-test-06-different4,N/A,N/A,140,1,0,0.374939,2.86122,1864,15,1127.77,463.955,181,613,869,1125,869,0,0,1862323.00,1862463.00,1862393.00,1849.00,28
2019_07_13_16_38_07,0,1,0-test-06-different4,different,D,208,0,0,0,2.88787,591,4,975.313,366.688,181,613,677,1125,1061,0,0,1863381.00,1863589.00,1863485.00,0.00,28
2019_07_13_16_38_07,0,1,0-test-06-different4,different,D,81,0,0,0.12965,2.89426,591,4,973.615,371.846,181,613,677,1125,1061,0,0,1863595.00,1863676.00,1863635.50,214.00,28
2019_07_13_16_38_07,0,1,0-test-06-different4,different,D,208,0,0,4.90038,3.06759,591,4,1107.94,527.719,181,613,677,1125,1061,0,0,1863689.00,1863897.00,1863793.00,308.00,28
2019_07_13_16_38_07,0,1,0-test-06-different4,different,D,94,0,0,0.500207,3.13644,591,4,1128.67,524.667,181,613,677,1125,1061,0,0,1863903.00,1863997.00,1863950.00,522.00,28
2019_07_13_16_38_07,0,1,0-test-06-different4,different,D,208,1,0,0,3.00808,571,4,966.094,383.75,181,613,677,1125,1061,0,0,1863381.00,1863589.00,1863485.00,0.00,28
2019_07_13_16_38_07,0,1,0-test-06-different4,different,D,81,1,0,0.0767345,3.03363,571,4,965.231,386.846,181,613,677,1125,1061,0,0,1863595.00,1863676.00,1863635.50,214.00,28
2019_07_13_16_38_07,0,1,0-test-06-different4,different,D,168,1,0,4.61212,3.09621,571,4,1085.19,538.808,181,613,677,1125,1061,0,0,1863689.00,1863857.00,1863773.00,308.00,28
2019_07_13_16_38_07,0,1,0-test-06-different4,different,D,114,1,0,0.360157,3.1672,571,4,1074.78,549.722,181,613,677,1125,1061,0,0,1863863.00,1863977.00,1863920.00,482.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,53,0,0,0,3.01852,1703,17,948.667,436.778,181,613,869,1125,677,0,0,1865270.00,1865323.00,1865296.50,0.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,67,0,0,0.579691,2.98977,1703,17,958.455,459,181,613,869,1125,677,0,0,1865330.00,1865397.00,1865363.50,60.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,80,0,0,0.490665,2.89964,1703,17,951.846,478.462,181,613,869,1125,677,0,0,1865404.00,1865484.00,1865444.00,134.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,147,0,0,0.526999,2.88924,1703,17,971.957,487.565,181,613,869,1125,677,0,0,1865491.00,1865638.00,1865564.50,221.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,181,0,0,5.71883,2.88595,1703,17,1159.75,337.571,181,613,869,1125,677,0,0,1865665.00,1865846.00,1865755.50,395.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,47,0,0,0.600496,2.82883,1703,17,1142.13,319.625,181,613,869,1125,677,0,0,1865853.00,1865900.00,1865876.50,583.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,134,0,0,2.25569,2.78274,1703,17,1216.1,260.762,181,613,869,1125,677,0,0,1865906.00,1866040.00,1865973.00,636.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,181,0,0,1.1362,2.74455,1703,17,1198.89,305.143,181,613,869,1125,677,0,0,1866047.00,1866228.00,1866137.50,777.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,47,0,0,1.21332,2.71773,1703,17,1203.25,254.5,181,613,869,1125,677,0,0,1866235.00,1866282.00,1866258.50,965.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,114,0,0,0.724059,2.76381,1703,17,1199.61,224.389,181,613,869,1125,677,0,0,1866308.00,1866422.00,1866365.00,1038.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,94,0,0,11.3634,2.67382,1703,17,746.4,389.4,181,613,869,1125,677,0,0,1866489.00,1866583.00,1866536.00,1219.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,175,0,0,1.0879,2.64667,1703,17,704,406.111,181,613,869,1125,677,0,0,1866589.00,1866764.00,1866676.50,1319.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,54,0,0,1.25721,2.62982,1703,17,749.222,379.111,181,613,869,1125,677,0,0,1866790.00,1866844.00,1866817.00,1520.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,74,0,0,2.35212,2.76649,1703,17,650.667,377,181,613,869,1125,677,0,0,1866871.00,1866945.00,1866908.00,1601.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,94,0,0,12.5313,2.70424,1703,17,1174.87,278.2,181,613,869,1125,677,0,0,1866998.00,1867092.00,1867045.00,1728.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,114,0,0,1.2404,2.66934,1703,17,1205.89,319.889,181,613,869,1125,677,0,0,1867099.00,1867213.00,1867156.00,1829.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,47,0,0,1.37056,2.57661,1703,17,1160,285.375,181,613,869,1125,677,0,0,1867219.00,1867266.00,1867242.50,1949.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,67,1,0,0,3.03796,1734,15,947.364,462.455,181,613,869,1125,677,0,0,1865270.00,1865337.00,1865303.50,0.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,100,1,0,0.577912,2.97875,1734,15,934.125,442.188,181,613,869,1125,677,0,0,1865344.00,1865444.00,1865394.00,74.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,174,1,0,0.951695,2.97905,1734,15,949.519,478.963,181,613,869,1125,677,0,0,1865451.00,1865625.00,1865538.00,181.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,194,1,0,4.76537,2.95499,1734,15,1107.93,356.767,181,613,869,1125,677,0,0,1865665.00,1865859.00,1865762.00,395.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,54,1,0,0.772558,2.84678,1734,15,1120.89,327.111,181,613,869,1125,677,0,0,1865866.00,1865920.00,1865893.00,596.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,74,1,0,1.45785,2.76359,1734,15,1167.17,287.25,181,613,869,1125,677,0,0,1865926.00,1866000.00,1865963.00,656.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,194,1,0,1.22746,2.7454,1734,15,1158.1,337.867,181,613,869,1125,677,0,0,1866007.00,1866201.00,1866104.00,737.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,67,1,0,0.202141,2.72103,1734,15,1154.55,330.182,181,613,869,1125,677,0,0,1866208.00,1866275.00,1866241.50,938.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,127,1,0,1.19475,2.70449,1734,15,1171.25,283,181,613,869,1125,677,0,0,1866302.00,1866429.00,1866365.50,1032.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,127,1,0,11.2164,2.81372,1734,15,712.55,409.85,181,613,869,1125,677,0,0,1866503.00,1866630.00,1866566.50,1233.00,28
2019_07_13_16_38_07,0,0,0-test-07-same3,N/A,N/A,208,1,0,0.504376,2.82974,1734,15,693.156,401.469,181,613,869,1125,677,0,0,1866636.00,1866844.00,1866740.00,1366.00,28
